,text,likes,timestamp
914,"Whole India is home for Shri @RahulGandhi and it pains him equally to see people in Manipur get hurt or in Haryana.

Then there is the PM, who has a selective schedule to attend Parliament when it is convenient and hide when accountability has to be taken!",17,08-08-2023
915,"A Mosque on the frontline of Manipur’s ethnic conflict was turned into a bunker by Meitei armed groups with Police Commandos.

I’m aware that the #Meiteis have no respect to Holy places yet reminding them that ‘No Worship places should be used for the war-zone but only for…",386,08-08-2023
916,"#BreakingNews: The case was related with an incident that occurred on August 5 in which the personnel of the 9 #AssamRifles allegedly blocked the way for the Manipur police team by keeping and parking their ""casper vehicle"" in the middle of the #Kwakta Pholang road. In the…",46,08-08-2023
917,"The Meitei pangals “the Muslim community” of Manipur are slowly drag into the war by Meitei Police,Commando and IRB. Their religious place are being used as a bunker. 

Muslim of Manipur has a gruesome history of violence with Meitei 
@ghulamnazad @asadowaisi",88,08-08-2023
918,The rally was against the narco Terrorist group and for the integrity of Manipur,0,08-09-2023
919,"#JusticeForMeitei ..

Demands -

1) ST Reservation - ST reservation was there for Meitei’s before 1949.
Now according to High court of Manipur ST reservation must be given to Meitei’s 

2) With ST reservation Meitei’s must be allowed to buy land and house in hill area of Manipur…",96,08-08-2023
920,UP sambhala nhi jata nango se aaye din hinsa me aam janta mari jati hai,0,08-09-2023
921,@RahulGandhi @INCIndia How is this 👇 rape different from Manipur rape? @AmitShah @smritiirani Get RaGa to speak on these Incident in Non BJP ruled states!! @navikakumar This should definitely be a topic to be debated !!,0,08-09-2023
922,"Meitei-centric Manipur Government's attempt to silence dissent and free speech by blocking internet for more than 90 days wasn't enough. They consistently targets Twitter accounts of those who spoke against them, including ITLF's first account, which only strengthens our resolve.…",207,08-08-2023
923,"🔴#BREAKING | Manipur Police Files Case Against Paramilitary Force Assam Rifles ndtv.com/india-news/manipur-…

@ratnadipc reports",447,08-08-2023
924,"The fact is , people are coming to know about Manipur in this scale is bcoz the connectivity BJP Govt hv provided in the NE. Else earlier riots used to happen and no one used to bother. Reporters didn’t hd means to go and cover them as well",12,08-07-2023
925,"कांग्रेस की नीतियों के कारण, हमारे प्रदेश में अनधिकृत प्रवासी या घुसपैठिए आ गए, और इस गलती को सुधारने के लिए राजीव गांधी को मजबूरन असम समझौता स्वीकार करना पड़ा।

Let me share the chronology of ethnic violence since 1990 in Manipur

#CongBetraysNorthEast",1915,08-08-2023
926,"Dear Daughter: Avoid calling Kuki as terr0rists. Be responsible.

More terr0rists have emerged from meit€is in last 3 months. Why 250 church€s are burnt ?!

I have supported Manipur for long.

#ManipurViolence #Kukis",456,08-05-2023
927,"1st - Arms & Ammunition looted/handed over in Imphal Valley
2nd - Assam Rifles removed from strategic buffer zone
3rd - Its not hard to deduce what's coming.
India - your silence could result in the annihilation of #KukiZo minorities in Manipur.
Speak up India 🙏📢",303,08-08-2023
928,"Narendra Modi..
The symbol of lies.

India asks many questions about the economy, employment, and price rise. Women safety, dalits, Adani, and Manipur.
Modi never opened his mouth.

But to tell a lie and cheat the people, he opens it.
This is an example of it.

Modi doesn't even…",217,08-08-2023
929,"VIDEO | ""I moved the motion (no-confidence motion) and I was the first to speak on Manipur issue (in the Parliament) from Congress. I want to ask the BJP why their Manipur MPs didn't talk about the situation in their state (in the Parliament). This shows the BJP is ignoring…",789,08-08-2023
930,"The current situation of Manipur Violence.

#Manipur #ManipurViolence #ManipurVideo #ManipurCrisis #ManipurBurning #Kuki #Meitei #SaveManipur",273,30-07-2023
931,"Fake Nationalism to frame the minority as Anti-national.
This Happening with Muslims/with Kukis. This is Truth. 

Arambam Samarendra One Meitei launched (UNLF) of Manipur on 24 Nov 1964.
Its founder President was Kalalung Kamei, a Naga.
Thankhopao Singsit, a Kuki as its…",109,08-08-2023
932,"– In the latest developments in Manipur, COCOMI, an influential CSO spearheading the Meitei community amidst the current violence, has announced to boycott the government.

– Another significant political development involves the planned rally by the United Naga Council on August…",270,08-07-2023
933,pahle ravi kishan apna jibh bahar nikal kr modi ka chatna toh band kre.,0,08-09-2023
934,"VIDEO | ""The BJP has toppled nine (state) governments in the last nine years - Arunachal, Uttarakhand, Manipur, Meghalaya, Karnataka, Goa, Madhya Pradesh, Puducherry and Maharashtra twice,"" says NCP MP @supriya_sule in Lok Sabha.  

#NoConfidenceMotion (Source: Third Party)",1332,08-08-2023
935,"#ManipurViolence at different levels
The new corrupted war strategy from the #Meitei is being exposed by Maktoob Media

The Manipur Police Commandos were seen misusing the Mosque in Kwakta as a bunker in the midst of cross-firing. The locals are not happy and say it’s…",312,08-08-2023
936,"Don’t know about par desi jatt but BJP people are doing job of ISI with full dedication.

Manipur is burning 
Unrest in other north east states
Nuh is burning 
Taking panga in Punjab.",1,08-08-2023
937,The video of an assault on a BJP leader from Greater Noida is viral on social media with the FALSE claim that he was thrashed for some remarks on the Manipur violence. The truth is that he was attacked over a local land dispute. WATCH:,1262,08-08-2023
938,11 tarikh ko lok sabha me Modiji congress ki dhajjiya uda denge. jis Manipur ke bare me vipaksh chilla raha he usi vipaksh ki Manipur ki asliyat 11 tarikh ko bahar aa jayegi. desh ki janta dekh rahi he.@narendramodi @AmitShah,0,08-09-2023
939,Manipur me Jo hua galat hua..lakin Kashmir me to ye 70 saal se ho rha tha .,0,08-09-2023
940,"Wishing happy Birthday to a true champion Saikhom Mirabai Chanu, @mirabai_chanu. The pride of #India #Manipur #Meitei. Your dedication and strength continue to inspire us all. Wishing you a year filled with even more accomplishments and joy.",28,08-08-2023
941,"MODI cheated his wife, cheated his political guru Advani, cheated farmers, cheated youth, cheated people who voted him in 2014, cheated people of Manipur. In short he is a cheater and hence he doesn't deserve to be a Prime Minister.",490,08-08-2023
942,"🇮🇳 ""Exposed: Manipur's Disturbing Warfare Strategy and Misuse of Mosque Amidst Violence""

The multifaceted nature of the Manipur violence is becoming increasingly apparent, shedding light on a newly concocted strategy of warfare by the Meitei Hindutva movement, as brought to…",177,08-08-2023
943,"MANIPUR MUSLIMS BEING DRAGGED INTO THE TURMOIL

MEITEIS PROPAGANDA !!

A Mosque in Kwakta is being turned into a fortified bunker by Meiteis state forces/commando. This way the Muslims community are being slowly but forcibly dragged into joining the war. 

WHY USE THE MOSQUE??…",894,08-08-2023
944,"""Why BJP's Manipur MPs didn't talk about the situation in their state in the Parliament. This shows the BJP is ignoring Manipur,"" .

- Gaurav Gogoi",300,08-08-2023
945,"""Many houses are still burning & no one can save that, Central forces are deployed but they can't do anything. They're telling us we're not getting any order"", said by a #Meitei Muslim Survivor who's village has been burnt down by Kuki terrorists.

#Manipur #ManipurViolence",10,08-08-2023
946,"We have 3 questions for PM Modi:

1. Why has PM Modi not visited Manipur till date?

2. Why did PM Modi take almost 80 days to speak on Manipur?

3. Why hasn't PM Modi sacked the CM of Manipur till date?

: @GauravGogoiAsm
Congress MP
#ManipurViolence
#NoConfidenceMotion",294,08-08-2023
947,There's no need to visit Manipur when you are seeing Money Pour into party coffers.,22,08-08-2023
948,"This is probably a push by the Meitei with the narrative now to one of “Look the kuki Zo are attacking Muslims as well.” exposing the Kuki Zo to more violence. 
 The Meitei have already tired very hard to make what's happening in Manipur to one of Christians vs Hindu helped…",32,08-08-2023
949,"Against the very  will of the  Pangal Muslims the Meitei armed groups & meitei commandos are turning Kwakta Masjid, Bishnupur district , Manipur, into a bunker drawing fire into the masjid from the opposing forces. This turned the locality into a warzone. Their intent is clear…",105,08-08-2023
950,"Today, Rahul Gandhi Ji will raise the voice of the people of Manipur residing in relief camps, the women of Manipur who were paraded. 

He interacted with many people during his suspension period, he will raise their voices too. Like, 

• Truck drivers 

• Delhi University…",2387,08-08-2023
951,"About the May 3 incidents, here is what the Manipur newspapers said:

Imphal Free Press:

""The march was a grand success in Churachandpur district where a record crowd, estimated to be more than one lakh...""
ifp.co.in/manipur/thousands-…",289,08-07-2023
952,"🚨🚨Busting The Myth - Manipur Violence 🚨🚨
🧵Who started the violence - A reverse chronology ⏮️ ⏮️ from 3rd May 🧵
3rd May at around 11:45 am, violent Kuki mob attacked a Meitei truck driver and burned down the truck.
This debunks the logic that rally was peaceful till evening.",251,06-07-2023
